2184483	1300190	0.5	0.5	1.0	0.5	0
3151356	1452193	0.9820137900379085	0.5015649401167575	1.0	0.6005373666042354	0.0007395088590716332
1579396	193159	0.5	0.5	1.0	0.5	0
1406432	2481036	0.9990889488055994	0.5156199157230156	1.0	0.7753720656403824	0.032616871212827
2389638	593017	0.9975273768433653	0.5030180719965912	1.0	0.6905756507429421	0.006229280633719201
228206	212805	0.9999991684719722	0.5033685727096977	1.0	0.913514075751613	0.045945261389900884
1237964	879115	0.7310585786300049	0.5005030179389489	1.0	0.5226450857658168	1.6169717353340663e-05
3318124	1840575	0.7310585786300049	0.5019531150659532	1.0	0.5392834582371548	0.0017452006980802793
4522929	1552625	0.8807970779778823	0.5009940344756718	1.0	0.5394985497843914	8.556217239857661e-06
3406737	3781412	0.5	0.5	1.0	0.5	0
1567983	3008412	0.9525741268224334	0.5043351514802594	1.0	0.5641145717412616	2.6816681106174636e-05
4370932	2906415	0.7310585786300049	0.502358473074125	1.0	0.5327436950839711	0.0004885197850512946
286240	474307	0.5	0.5	1.0	0.5	0
4796773	3115614	0.7310585786300049	0.5016339811113248	1.0	0.525555465045467	5.690547999772378e-05
2207765	4354226	0.9975273768433653	0.5009986671140652	1.0	0.7276903889451337	0.01792525187979742
1283384	279636	0.5	0.5	1.0	0.5	0
368544	2431466	0.9820137900379085	0.5004334632637535	1.0	0.6120275750313456	0.0012150148378344545
3921857	4512147	0.5	0.5	1.0	0.5	0
49037	3175009	0.7310585786300049	0.5002463053987959	1.0	0.5184492101126543	1.3112054304884109e-06
61633	1064392	0.9820137900379085	0.5212637626701747	1.0	0.6618814237959956	0.01382131246186817
1459453	654182	0.5	0.5	1.0	0.5	0
447597	2736867	0.5	0.5	1.0	0.5	0
2121585	3413796	0.5	0.5	1.0	0.5	0
933347	1131654	0.9999999847700205	0.5004975122736195	1.0	0.8626889158426028	0.001305559916695177
3733033	488937	0.5	0.5	1.0	0.5	0
3023014	2817859	0.8807970779778823	0.5013888853166548	1.0	0.575656949477625	0.0028525641025641023
1404783	410037	0.5	0.5	1.0	0.5	0
1886158	3656408	0.999983298578152	0.5063506977181956	1.0	0.808717790851251	0.009958880008853538
3316731	4579088	0.9933071490757153	0.5020626945689544	1.0	0.6383290629373096	0.001132617787515363
2369031	1860112	0.9990889488055994	0.5025849105009013	1.0	0.7204834562230743	0.00511039563854432
2850334	755258	0.5	0.5	1.0	0.5	0
4606553	2879440	0.5	0.5	1.0	0.5	0
3013323	2064734	0.9820137900379085	0.5002167316725985	1.0	0.5954546313491471	0.0001903380420584395
1653770	1190291	0.9999938558253978	0.6528473974592715	1.0	0.931957885334995	0.14173480542216926
4540325	202508	0.5	0.5	1.0	0.5	0
4189431	4404645	0.8807970779778823	0.5011933151567172	1.0	0.5686036079566142	0.0014922997826993373
1590268	3824559	0.5	0.5	1.0	0.5	0
2717491	421433	0.5	0.5	1.0	0.5	0
71500	2156609	0.5	0.5	1.0	0.5	0
2422900	325927	0.5	0.5	1.0	0.5	0
784291	4194667	0.7310585786300049	0.5003320052632901	1.0	0.532403674014309	0.0004508566275924256
3836480	4207316	0.9525741268224334	0.5024350456834903	1.0	0.5978943240809678	0.004223054601019685
2570161	3824301	0.5	0.5	1.0	0.5	0
2574465	1663756	0.5	0.5	1.0	0.5	0
195757	4324049	0.9999999979388463	0.5017294984637969	1.0	0.8566768695017164	0.0003019951826588431
3501584	624570	0.7310585786300049	0.5010593204489249	1.0	0.5219550554821738	1.1426482014717308e-05
2342205	3520804	0.5	0.5	1.0	0.5	0
2067826	727427	0.9525741268224334	0.5000271867183551	1.0	0.5727326824625477	0.00011422004727732
4787138	2365654	0.9999999992417439	0.5467381519846138	1.0	0.9507941877665959	0.02409008979921655
2907109	1536763	0.7310585786300049	0.501121074354545	1.0	0.5426781515723247	0.002898550724637681
2979388	2811074	1.0	0.5052025391822349	1.0	0.9956306669287565	0.00289176257999946
2773866	3562714	0.9999999943972036	0.5046385387974661	1.0	0.8544355346415154	0.0009118842723400774
3467832	3446682	0.7310585786300049	0.500919116611794	1.0	0.5284425054186603	0.00015375153751537516
209191	3142365	0.9999999998973812	0.5013993635889414	1.0	0.9177036798597112	0.003928998698712256
1630356	2157727	0.5	0.5	1.0	0.5	0
662368	853327	0.9820137900379085	0.5025772967611489	1.0	0.6143294329317694	0.0016483979957808814
3151576	4278188	0.7310585786300049	0.5002771618341394	1.0	0.5219125035503203	1.1176431142007733e-05
2671870	4797151	0.5	0.5	1.0	0.5	0
3536080	614747	0.9999999998973812	0.5037409841923773	1.0	0.8951944820861816	0.0016360595268481532
2541283	1592987	0.9933071490757153	0.5012088951298683	1.0	0.6239183820432501	0.0008364443929153962
3848381	903626	0.9999546021312976	0.5068866168237774	1.0	0.7852058212924576	0.006211425892449507
811898	3593324	0.5	0.5	1.0	0.5	0
231650	4016607	0.9999999979388463	0.5044207512911913	1.0	0.893690096816853	0.003125608729430031
1305368	3362916	0.5	0.5	1.0	0.5	0
3275981	2183299	0.5	0.5	1.0	0.5	0
3863858	4710588	0.7310585786300049	0.5001382743327581	1.0	0.5215907259315641	9.427825283541846e-06
938826	4543397	0.9996646498695336	0.5030211112700819	1.0	0.6856270975734	0.0005016778079850886
4705108	2629120	0.5	0.5	1.0	0.5	0
617435	2721940	0.9933071490757153	0.5014384310144068	1.0	0.6214085013961476	0.00021316638620809446
2022904	1202849	0.9525741268224334	0.5037128030440141	1.0	0.5614329678623892	2.0572936052857464e-05
4797294	3735230	0.5	0.5	1.0	0.5	0
2450052	2549546	0.7310585786300049	0.5019531150659532	1.0	0.5642227167513172	0.020833333333333332
24523	497993	0.5	0.5	1.0	0.5	0
4576342	1043689	0.9525741268224334	0.501815972644629	1.0	0.5742531113190833	0.00016976870385085064
1875903	2638090	0.9975273768433653	0.5000428167726525	1.0	0.7048468807974466	0.013325037915799112
930131	1305103	0.9525741268224334	0.5014880908444056	1.0	0.5770274697216095	0.0003389788047862334
3872353	2516690	0.9999999999999065	0.5007531627161534	1.0	0.9981783572702556	0.4773498414728299
217062	20388	1.0	0.5000255604957726	1.0	0.9999999932354102	2.6299382431648004
1628755	1120745	0.8807970779778823	0.5061725259125543	1.0	0.5927720214576858	0.009877399953735832
4033899	2555403	1.0	0.5044434687967263	1.0	0.9961006815938326	0.015368722524153316
4600810	4690043	0.7310585786300049	0.5015723218612106	1.0	0.5226502640417212	1.621060822202049e-05
2852252	3901568	1.0	0.506231700310599	1.0	0.993998566163435	0.00388882016679562
4128817	963520	0.8807970779778823	0.5002534211643108	1.0	0.5440954454473608	2.5434578044177527e-05
4603833	3538910	0.5	0.5	1.0	0.5	0
2665129	694605	0.5	0.5	1.0	0.5	0
2506289	2034494	0.5	0.5	1.0	0.5	0
3755683	4027183	0.5	0.5	1.0	0.5	0
281045	1477566	0.9999999999622486	0.5222900487773304	1.0	0.9990896545396653	1.0832269152916216
525339	4345638	0.9999991684719722	0.5145791994197906	1.0	0.9700162626691561	0.4181337422282702
2872550	3571822	0.5	0.5	1.0	0.5	0
3996001	1317062	0.5	0.5	1.0	0.5	0
1630993	2942968	0.5	0.5	1.0	0.5	0
3519436	273127	0.5	0.5	1.0	0.5	0
1072548	4516657	0.9990889488055994	0.504487059026566	1.0	0.7446320912970478	0.011036313685123414
3385377	21536	0.999983298578152	0.5031572485068636	1.0	0.7400850119007478	0.0004168085645369659
1698628	4155714	0.5	0.5	1.0	0.5	0
3421725	3521843	1.0	0.501674100887004	1.0	0.9999998956552558	0.5727640678834238
2930692	138960	0.5	0.5	1.0	0.5	0
3738701	228193	0.5	0.5	1.0	0.5	0
1729154	1781627	0.5	0.5	1.0	0.5	0
3763685	3856235	0.5	0.5	1.0	0.5	0
2141424	1303746	0.5	0.5	1.0	0.5	0
4842336	3181505	0.7310585786300049	0.5008741249835721	1.0	0.5423313983750669	0.0027624309392265192
258948	1471608	0.5	0.5	1.0	0.5	0
721572	98932	0.7310585786300049	0.500722542849645	1.0	0.5430036826839615	0.0030303030303030303
1943690	492035	0.9990889488055994	0.5011961699667866	1.0	0.8664561669250682	0.21283020715659048
3345713	3762682	0.5	0.5	1.0	0.5	0
2924614	3377440	0.9820137900379085	0.5002871912378025	1.0	0.6214722001108904	0.001775104787616835
4112224	1051087	0.5	0.5	1.0	0.5	0
4110767	2609871	0.5	0.5	1.0	0.5	0
3922567	307495	0.5	0.5	1.0	0.5	0
558917	3683147	0.9998766054240137	0.5005382773040126	1.0	0.7024247939343019	0.0003517469571077195
678764	1677837	0.7310585786300049	0.5015151468774228	1.0	0.5251592110868469	4.8773350241428086e-05
4064525	2308522	0.5	0.5	1.0	0.5	0
2628408	2510362	0.9998766054240137	0.5024012622216786	1.0	0.7399475435029395	0.003838109513118666
4088436	483355	0.5	0.5	1.0	0.5	0
4294640	2123719	0.999999694097773	0.5037612129040321	1.0	0.909009901037234	0.05317943642624723
1062857	1809556	0.5	0.5	1.0	0.5	0
3287551	3077116	0.5	0.5	1.0	0.5	0
2921487	2416082	0.5	0.5	1.0	0.5	0
2206017	4727122	0.9525741268224334	0.5048699758619163	1.0	0.5897093487371198	0.0008708961720543257
1601895	4424787	1.0	0.5003369052025611	1.0	0.9972926209023011	0.002373231335784122
4538043	4347620	0.9999999979388463	0.5441326399468366	1.0	0.9792610014828488	0.1342349451975307
2494024	1709398	0.8807970779778823	0.5087710299733247	1.0	0.5772549602765586	0.0033340598210764476
2380958	648703	0.9975273768433653	0.5187412158785352	1.0	0.696756489526228	0.007652251229536421
3786904	871332	0.5	0.5	1.0	0.5	0
2705657	852814	0.7310585786300049	0.5003467405824183	1.0	0.5281378986300391	0.0001397819401733296
2867762	2832683	0.5	0.5	1.0	0.5	0
