1763327	3686675	1	0.5	0.5	1.0	0.5	0
2360543	4020157	1	0.5	0.5	1.0	0.5	0
1674358	879510	1	1.0	0.5007701996428804	1.0	0.9889769193567639	0.0038644385276038985
3269207	3751545	1	1.0	0.5077355390850647	1.0	0.9982198798922517	0.013264993248703201
3937145	3577951	1	0.5	0.5	1.0	0.5	0
2817084	3128035	1	0.9820137900379085	0.5005385027535557	1.0	0.6028899782962295	0.00047125468753490325
4388455	1192901	1	0.5	0.5	1.0	0.5	0
4259589	1009202	1	0.9820137900379085	0.5001428571389699	1.0	0.608227595816165	0.0010876444948610413
4679263	877261	1	0.9975273768433653	0.5001051450986884	1.0	0.6681020841442628	0.0021297053011362964
2387703	1287855	1	0.8807970779778823	0.5000148805095043	1.0	0.5447168017855311	7.788674720244645e-05
1584516	4030543	1	0.9820137900379085	0.5008438810552621	1.0	0.621565753304913	0.001321083159604736
216902	3182691	1	0.9999999999999993	0.5001314267659774	1.0	0.9678896757969756	0.0024990497196962867
4386433	3718087	1	0.7310585786300049	0.5000421300976421	1.0	0.5265142876873166	8.108327252087895e-05
1977082	3170387	1	1.0	0.5002930059144803	1.0	0.9765271669233522	0.0011066521403807455
3932059	9405	1	0.5	0.5	1.0	0.5	0
3672833	2410256	1	0.999999694097773	0.5059615616727743	1.0	0.8455174045693072	0.003392443517645198
2018607	840046	1	1.0	0.5017516672283129	1.0	0.9999986635277447	0.009379797250334032
838983	4445259	1	1.0	0.5003539949133293	1.0	0.9998921643097818	0.009964003140952716
2776422	1881812	1	1.0	0.5004289283196814	1.0	0.987719266237108	0.0020528313328614088
3000515	1847792	1	0.5	0.5	1.0	0.5	0
2120801	3981739	1	0.9975273768433653	0.5000108674389776	1.0	0.6581936984055166	0.0009604318371975722
3436823	1139433	1	1.0	0.5029322972090842	1.0	0.9950237484794409	0.05137896110362576
2387703	864743	1	0.9999991684719722	0.5001041511664746	1.0	0.8138223137130011	0.0020286489868499595
2252428	2267351	1	0.9820137900379085	0.5001779676023794	1.0	0.5861790334682461	0.0002513625069145171
2183389	2184785	1	0.9999938558253978	0.501556011574319	1.0	0.7613267826094657	0.0010017555831693735
2730815	2237762	1	1.0	0.5172989859878417	1.0	0.9998509586158277	0.0311609336222315
20388	2271430	1	0.5	0.5	1.0	0.5	0
1403191	2650949	1	0.9999999979388463	0.5009031782084158	1.0	0.8764745907099186	0.001020596941556262
1403971	2000127	1	0.5	0.5	1.0	0.5	0
445422	2489251	1	1.0	0.502677350581844	1.0	0.9983485995936207	0.009830381168757575
1421836	570627	1	0.9525741268224334	0.5004632487865353	1.0	0.5771258172323719	0.0004402315573345277
1965302	22640	1	0.9999938558253978	0.5001263743180471	1.0	0.7432341249444812	0.00015850951708519664
3097604	4426101	1	0.9999938558253978	0.5000680905145704	1.0	0.7433880476087458	0.00015766025484468735
2785062	125828	1	0.9999991684719722	0.5043585446400379	1.0	0.794960819129884	0.0010754312286341576
2506906	88682	1	1.0	0.5045595400998187	1.0	0.9999999996493354	1.7572894441489946
3955980	4286838	1	0.9999999999999953	0.501189444123043	1.0	0.9678605092007996	0.003555430822979664
4578808	1037084	1	0.8807970779778823	0.5003069367324698	1.0	0.6168501991182943	0.050891265597147954
4096612	2012682	1	0.5	0.5	1.0	0.5	0
448823	3039414	1	0.5	0.5	1.0	0.5	0
1234482	4327945	1	0.5	0.5	1.0	0.5	0
1961714	3183062	1	0.9999999999999953	0.50080708206171	1.0	0.9584866956084714	0.0013276440695228456
3282388	3411770	1	1.0	0.5037646347410122	1.0	0.9994863325936456	0.01562955568397148
2757027	4712072	1	0.5	0.5	1.0	0.5	0
2039665	239140	1	0.999999999986112	0.5003183090988368	1.0	0.908058003924918	0.0008689851924778243
2695621	1822115	1	0.9999999999999953	0.5001342991991145	1.0	0.9553661980512057	0.0008525205327205186
3785405	2946641	1	0.9999999999999953	0.5004702997130885	1.0	0.9595830514558144	0.0013977819053397982
98509	3198135	1	0.9933071490757153	0.5007151024872504	1.0	0.6928042302235379	0.018926044718977512
4306404	3458912	1	0.999999999994891	0.5000763098879951	1.0	0.9327432071907416	0.002180031103369621
4665633	2913658	1	0.9999999847700205	0.5003870966968548	1.0	0.836693313304838	0.0003422433692727698
3173026	151898	1	0.999999999994891	0.5002312344196584	1.0	0.9187406089017431	0.0008253526752991236
4189431	899279	1	0.9996646498695336	0.5047057434067822	1.0	0.7497896818892557	0.008819682831801012
2680868	1746074	1	0.999997739675702	0.5000394632990498	1.0	0.7804622998576102	0.0007035935500616412
1635105	4815644	1	1.0	0.5001727007184752	1.0	0.9849723240709664	0.001718213507961763
20388	3173361	1	0.7310585786300049	0.5000003277996384	1.0	0.5219597077062633	1.145409770345341e-05
2809458	558725	1	1.0	0.5000830210154144	1.0	0.9999988275269758	0.013410496264042292
1628649	1565275	1	0.8807970779778823	0.5001285347015388	1.0	0.5566996291041599	0.00038723820400233654
2809458	3461084	1	0.5	0.5	1.0	0.5	0
