Id,Prediction
1,0.7694440242674643
2,0.8975522835919573
3,0.9343481251423269
4,0.9387650955427356
5,0.8033980297298089
6,0.8931619905660327
7,0.7466669446429264
8,0.9426626689751979
9,0.7766707054452207
10,0.778142844310528
11,0.6749031143579026
12,0.675267134199392
13,0.47099230677434584
14,0.5845709837771689
15,0.7653046994168807
16,0.29762923650766054
17,0.4753167960682298
18,0.846991434230557
19,0.8635650969140822
20,0.3184284600266578
21,0.5779340309009181
22,0.8460450910938407
23,0.8587193255342915
24,0.7324839471706347
25,0.6046582001242433
26,0.8633802406839227
27,0.8867501934172856
28,0.12483829433358672
29,0.12483829439292433
30,0.6287764900513958
31,0.7074444315697735
32,0.6998521419076787
33,0.7956478120088576
34,0.5717311110969615
35,0.5080612275105717
36,0.4868228536586398
37,0.7181561900148727
38,0.5104340427642768
39,0.577908606888869
40,0.34076830484923637
41,0.738775642276402
42,0.7340802855994865
43,0.36994836299590994
44,0.9167571033791017
45,0.6520179840564344
46,0.7191943220018563
47,0.12483829433358672
48,0.3587491801416643
49,0.6184224954406959
50,0.29780101427342814
51,0.5450481035235298
52,0.3411847829687983
53,0.48857838123974434
54,0.7493860333013495
55,0.8322956197590142
56,0.8300346414413761
57,0.5734392987617023
58,0.7493860333013495
59,0.9030903304605542
60,0.6898797257813137
61,0.9152119044098032
62,0.9242013350496175
63,0.12483829433358672
64,0.7670576283518884
65,0.5900256203028099
66,0.8262996988216134
67,0.7303949647089728
68,0.8412722868983855
69,0.6026589563359186
70,0.9172515186601755
71,0.9379520381163453
72,0.47054562415943485
73,0.7549729581221813
74,0.7410104132171449
75,0.7153091265479606
76,0.6718558894816818
77,0.9248501684337654
78,0.8786596415816166
79,0.8839353203716536
80,0.6927190113562932
81,0.9074211977256708
82,0.6224313689664095
83,0.8318363484427898
84,0.8983207051432333
85,0.6834990178095923
86,0.6968804674845074
87,0.12483829433358672
88,0.7681127257436856
89,0.8663236425153705
90,0.8663236425153705
91,0.6915321197686654
92,0.12483829433359406
