Id,Prediction
1,0.7163855902727595
2,0.9308177607078346
3,0.9828752487333148
4,0.9870617573594735
5,0.8165569686006406
6,0.9199974479324925
7,0.5403920889492978
8,0.9849404997397122
9,0.6505506058187634
10,0.6534428072548105
11,0.4487119474028263
12,0.4492719123901224
13,0.3444947775740542
14,0.5979256619599328
15,0.819370501324216
16,0.29371873338036175
17,0.36596532420068206
18,0.9173366848367236
19,0.9168745256591462
20,0.34819330539593885
21,0.5653032500154972
22,0.902067858588951
23,0.9012772508904682
24,0.7625522321036126
25,0.6457728354458401
26,0.9336478738816923
27,0.9533007494521134
28,0.22312127324190484
29,0.22312127324190484
30,0.46028042522009344
31,0.6728089951328605
32,0.6639627039164511
33,0.7963414861416541
34,0.5641460243895984
35,0.4163739051465783
36,0.3776629768594324
37,0.7059187441165183
38,0.41747007951158066
39,0.5789781073850574
40,0.3961769057389206
41,0.7546609588560399
42,0.7436947335390459
43,0.469768911984464
44,0.9804995996967164
45,0.7598499270817705
46,0.7129577747312094
47,0.22312127324190484
48,0.4452611711511285
49,0.6796099265949203
50,0.29569940186143057
51,0.5147789831745281
52,0.3963853387073664
53,0.3916806211671892
54,0.7985838317993675
55,0.8929400368871733
56,0.8470654940265939
57,0.5536257270580346
58,0.7985838317993675
59,0.9676966482439984
60,0.6271897733197962
61,0.9714296492390921
62,0.9840669728814585
63,0.22312127324190484
64,0.8337075540336658
65,0.6244817191540792
66,0.8870987294713771
67,0.7471794768867392
68,0.7609551041408228
69,0.4093924634052194
70,0.9603674981063444
71,0.9802361911486076
72,0.3413781208827209
73,0.6597942065047158
74,0.6460309650155087
75,0.5641349272315672
76,0.5987865248512245
77,0.9727840027116167
78,0.9069772849492957
79,0.898095985626179
80,0.5
81,0.9514723348107672
82,0.4618265239848061
83,0.8328262639524024
84,0.9446901605759713
85,0.612611057175336
86,0.6624456207342085
87,0.22312127324190484
88,0.756358317815185
89,0.9000198702685226
90,0.9000198702685226
91,0.6632248062037172
92,0.22312127324190484
