Id,Prediction
1,0.8505271062661341
2,0.8996063987934526
3,0.8752150344332812
4,0.8703162777752805
5,0.8686920273113642
6,0.9011737535725662
7,0.8585097868378933
8,0.8308883281974804
9,0.870507458754502
10,0.8708033510703816
11,0.8341895555670338
12,0.8341807574779931
13,0.8722836054352706
14,0.8484071108353685
15,0.8421657224712202
16,0.8880500783530513
17,0.8714967233590941
18,0.8916656452106657
19,0.9079310275798471
20,0.8873943567543489
21,0.8538897302131542
22,0.8807597840423993
23,0.9048175902952822
24,0.8381534904574618
25,0.8448542284617818
26,0.8917695883135266
27,0.9138994581468542
28,0.8270703778492361
29,0.8270703778492361
30,0.8398951757227597
31,0.8335228411433696
32,0.8333186285967915
33,0.8624261330975244
34,0.8513548268303252
35,0.8642154495810573
36,0.8699304131938993
37,0.8346138149523906
38,0.8649625460816402
39,0.8503129411380554
40,0.8875205956560646
41,0.8346812980978154
42,0.834336696060601
43,0.8853874076091858
44,0.9115563370525188
45,0.839033254483108
46,0.8345007702196601
47,0.8270703778492361
48,0.8854564208484832
49,0.8422991695795431
50,0.8877628034462505
51,0.8543914817028015
52,0.8876688244431713
53,0.8698375802136376
54,0.8418156395402768
55,0.886737510247734
56,0.9007300723222996
57,0.8547232517856758
58,0.8418156395402716
59,0.9087155153833493
60,0.8333299828091635
61,0.9037026308509946
62,0.900192997153177
63,0.8270703778492361
64,0.8435888945831891
65,0.8471146783174085
66,0.888269743450169
67,0.8363888282904792
68,0.8952165126062455
69,0.8419220988078852
70,0.871567404440941
71,0.8379033835077877
72,0.8745428835942802
73,0.8480271738328813
74,0.8473671562939256
75,0.8407320827211652
76,0.8336257055288481
77,0.8833411493209865
78,0.9081055890973025
79,0.9038363012027759
80,0.8360283958431062
81,0.8930805033591459
82,0.8395214379361131
83,0.8934538816582517
84,0.9016472241242263
85,0.8332889610126117
86,0.83323744997631
87,0.8270703778492361
88,0.8607774554389309
89,0.899115082060831
90,0.899115082060831
91,0.8330567026830836
92,0.8270703778492361
