Id,Prediction
1,0.6726280485858535
2,0.8999253736249854
3,0.9633138668076758
4,0.975488831252231
5,0.805991535672494
6,0.8778459267267171
7,0.5380828699094922
8,0.97476773698097
9,0.6467118654362856
10,0.6476414422438871
11,0.508483380020684
12,0.506557154344073
13,0.40569543293164123
14,0.5984462298361897
15,0.7952461827985163
16,0.31697733333925976
17,0.4426251234372815
18,0.9215294893588702
19,0.924314606083814
20,0.382562594546844
21,0.5071330566400616
22,0.8482435860999551
23,0.8965166964947565
24,0.8055689314889892
25,0.6374625326327489
26,0.9033695897504396
27,0.9583955412571448
28,0.23561079152313785
29,0.23561079152313785
30,0.44907607113867387
31,0.6156499835843002
32,0.6503634036608282
33,0.7716696720277217
34,0.5649473189163755
35,0.4607789411614357
36,0.42723460791810924
37,0.697973609230044
38,0.4433310253407734
39,0.5738063665350585
40,0.39765319182243763
41,0.6813954994657432
42,0.6728300414121877
43,0.44856008555931737
44,0.9717423099747521
45,0.722323027292337
46,0.7059662478863975
47,0.23561079152313785
48,0.44859800119374005
49,0.66633902673699
50,0.3301806440803766
51,0.5749676887270327
52,0.39443199752286257
53,0.4511282968921275
54,0.829244571471372
55,0.9082920298935189
56,0.8919791570172022
57,0.5
58,0.829244571471372
59,0.9826318234115189
60,0.6167208048911137
61,0.9597250213964303
62,0.9867545009705
63,0.23561079152313785
64,0.8342913981252582
65,0.6412608689806064
66,0.9225064635794759
67,0.7581010564868094
68,0.9308049936048108
69,0.4594368243610752
70,0.9482408607004738
71,0.9582076511838435
72,0.378431901824757
73,0.620635179072355
74,0.6866635064253079
75,0.6154365204243688
76,0.6285820462876918
77,0.9426469604633974
78,0.8664355411812545
79,0.8658673051683972
80,0.5414774734770702
81,0.9396533078564707
82,0.5
83,0.8202691226581472
84,0.9534121494359971
85,0.6182727347359502
86,0.6738290959845928
87,0.23561079152313785
88,0.8392080244103459
89,0.8310947263441256
90,0.8310947263441256
91,0.7025635844465082
92,0.23561079152313785
