Id,Prediction
1,0.630439427162926
2,0.8399448774856906
3,0.9026476375457726
4,0.913499643896241
5,0.7255433895447528
6,0.8294851219516041
7,0.5020284132837761
8,0.9091529217502888
9,0.5849636271039412
10,0.5861811289028838
11,0.44558625078131886
12,0.4455758017356421
13,0.3677522150452527
14,0.5447829304484044
15,0.7253585606044922
16,0.32475587150914337
17,0.3868784042792884
18,0.8333776072791529
19,0.833209633274396
20,0.36606067636182055
21,0.5107901267908691
22,0.8069197503109363
23,0.816688158571574
24,0.6875606964205642
25,0.5799098040176566
26,0.8423741691022054
27,0.8670976925463016
28,0.2670670422159253
29,0.2670670422159253
30,0.4420082050778309
31,0.5926862480949073
32,0.5937100290577
33,0.7035439250929562
34,0.5200372016340179
35,0.4192825983270963
36,0.39126135819224184
37,0.6284582721904066
38,0.4169701022492271
39,0.529921245871288
40,0.39697045832741606
41,0.6573449130878324
42,0.6484081917723533
43,0.44720983582204116
44,0.9008551814727244
45,0.6683604684341468
46,0.6344363933397698
47,0.2670670422159253
48,0.43353204024500636
49,0.606179340941827
50,0.3275928393191457
51,0.4939681825402076
52,0.39652638689736774
53,0.4034579110307182
54,0.7178895473951181
55,0.8110174265145209
56,0.7694360883553478
57,0.5026805986371248
58,0.7178895473951181
59,0.8878651025056321
60,0.5641401152336896
61,0.8858643965014978
62,0.9114543110307266
63,0.2670670422159253
64,0.7448962208710836
65,0.5667580569942557
66,0.8078956328781433
67,0.6669377753461238
68,0.7190714126050254
69,0.4150686668218327
70,0.871764490105607
71,0.8972174417119372
72,0.36119995543862693
73,0.5855618319279159
74,0.5897251802067958
75,0.5286919078201073
76,0.5503785331990705
77,0.8837370825588752
78,0.8156947322933931
79,0.8068923517090425
80,0.47735223239425634
81,0.8622276531002645
82,0.45079264831764576
83,0.7410126769071194
84,0.8590242082855454
85,0.5563394526851082
86,0.5971120892093061
87,0.2670670422159253
88,0.6911706266497141
89,0.8014654392923655
90,0.8014654392923655
91,0.603079890888134
92,0.2670670422159253
