Id,Prediction
1,0.44971973613650795
2,0.44581227841079407
3,0.44971973613650795
4,0.44171656959856076
5,0.4480822774794249
6,0.49611112735084767
7,0.44819091769880803
8,0.4458529089677916
9,0.4466707954217088
10,0.44971973613650795
11,0.43644061529334055
12,0.44306609933792923
13,0.44971973613650795
14,0.44476257987558987
15,0.46874093621791113
16,0.44971973613650795
17,0.4498782588449154
18,0.44971973613650795
19,0.4489629036149338
20,0.40184603729337404
21,0.44971973613650795
22,0.44971973613650795
23,0.44971973613650795
24,0.44979229607514504
25,0.44971973613650795
26,0.44894875727675243
27,0.44971973613650795
28,0.4424137349465069
29,0.4447644929048158
30,0.44804103119713673
31,0.44971973613650795
32,0.44971973613650795
33,0.44928625414139295
34,0.19763304167783452
35,0.44971973613650795
36,0.4478796246911241
37,0.44971973613650795
38,0.44971973613650795
39,0.44971973613650795
40,0.44971973613650795
41,0.4492514716627813
42,0.4474123965459853
43,0.44971973613650795
44,0.44971973613650795
45,0.44476965549566494
46,0.4464735190263387
47,0.44971973613650795
48,0.4497764060180602
49,0.3398854140653076
50,0.44982995753159755
51,0.43728581155480356
52,0.4365932368054424
53,0.44707951013306463
54,0.4502395552903299
55,0.44971973613650795
56,0.4438158436067758
57,0.4488800265464973
58,0.44971973613650795
59,0.440228936006167
60,0.4470262783991933
61,0.4361863121586538
62,0.44971973613650795
63,0.439967473583625
64,0.44971973613650795
65,0.44971973613650795
66,0.44930550805997005
67,0.4410482943904395
68,0.44971973613650795
69,0.4455553618062392
70,0.43833888371465257
71,0.44971973613650795
72,0.46937973474328365
73,0.44971973613650795
74,0.4443417509906948
75,0.4660145243548106
76,0.4455570654508256
77,0.8924284093628587
78,0.9997183333127115
79,0.44286092747117956
80,0.4549309013885537
81,0.4449021626092036
82,0.43535380824227926
83,0.4489706385174609
84,0.44971973613650795
85,0.44971973613650795
86,0.44971973613650795
87,0.44971973613650795
88,0.988217978158477
89,0.8407582923024772
90,0.44971973613650795
91,0.44971973613650795
92,0.44971973613650795
93,0.44971973613650795
94,0.44946624211819125
95,0.4405267736767344
96,0.44971973613650795
97,0.9273691894579507
98,0.44971973613650795
99,0.44971973613650795
100,0.44971973613650795
101,0.44971973613650795
102,0.44971973613650795
103,0.45042328335061416
104,0.44971973613650795
105,0.45121973622799305
106,0.697719261065191
107,0.44971973613650795
108,0.4510175301851039
109,0.44971973613650795
110,0.44971973613650795
111,0.44971973613650795
112,0.4484946420630233
113,0.44511784049113096
114,0.44971973613650795
115,0.44704365701261245
116,0.44971973613650795
117,0.5038668491283144
118,0.44971973613650795
119,0.44971973613650795
120,0.44971973613650795
121,0.43583483532559647
122,0.4516000014333265
123,0.4786913054442209
124,0.4269276518159432
125,0.4020268380337928
126,0.44971973613650795
127,0.4488238409572321
128,0.44971973613650795
129,0.44971973613650795
130,0.44674642210421944
131,0.44971973613650795
132,0.44324251397554626
133,0.44818535262496445
134,0.44971973613650795
135,0.44971973613650795
136,0.44252333454059284
137,0.44971973613650795
138,0.47023675353802546
139,0.4488076401435437
140,0.44971973613650795
141,0.44971973613650795
142,0.4493358309046074
143,0.44971973613650795
144,0.44971973613650795
145,0.449601134065624
146,0.44143028926400696
147,0.44971973613650795
148,0.6889535072711948
149,0.44662754691787987
150,0.4486402871442533
151,0.44971973613650795
152,0.45142523444370125
153,0.44572976392918334
154,0.49773506244373195
155,0.44971973613650795
156,0.4491884259972415
157,0.4381073978992121
158,0.44971973613650795
159,0.44971973613650795
160,0.44971973613650795
161,0.446512677531554
162,0.5068553711913026
163,0.44971973613650795
164,0.44971973613650795
165,0.44971973613650795
166,0.43746714008319726
167,0.44971973613650795
168,0.44725880277854657
169,0.43942399161021073
170,0.44971973613650795
171,0.4316032910451073
172,0.48747069813287586
173,0.4410472875982528
174,0.42946710414181083
175,0.4521872499104955
176,0.44971973613650795
177,0.4530036183646484
178,0.45926041988903327
179,0.44971973613650795
180,0.44712329244159776
181,0.44971973613650795
182,0.4466433344853671
183,0.4459127950564632
184,0.32084174876035365
185,0.44827705975775217
186,0.47628154675842455
187,0.44971973613650795
188,0.44971973613650795
189,0.44603148345610877
190,0.4468066719202489
191,0.6238315557417905
192,0.44971973613650795
193,0.448564606503661
194,0.4492342525651425
195,0.44971973613650795
196,0.44971973613650795
197,0.4492316686193815
198,0.45279742193621375
199,0.44971973613650795
200,0.4471514575020352
201,0.453984117492038
202,0.4490224910034593
203,0.44971973613650795
204,0.44755758596339135
205,0.44971973613650795
206,0.441323701761563
207,0.4430012861081751
208,0.4461916794728888
209,0.44971973613650795
210,0.7613907457894519
211,0.44971973613650795
212,0.44971973613650795
213,0.44971973613650795
214,0.44866999991262935
215,0.4474531737469389
216,0.44237696642999746
217,0.44971973613650795
218,0.47858894301787275
219,0.4317880255950528
220,0.44971973613650795
221,0.4495353925104572
222,0.4439076733064774
223,0.4528185996901605
224,0.6125511888200696
225,0.461295078941175
226,0.6299566725940883
227,0.6069194864002493
228,0.8892987120497694
229,0.44736373346675035
230,0.44971973613650795
231,0.46033988933785525
232,0.448909844956142
233,0.44971973613650795
234,0.5027893052916408
235,0.44714324041697406
236,0.44971973613650795
237,0.44971973613650795
238,0.7327310469660369
239,0.44971973613650795
240,0.44971973613650795
241,0.44971973613650795
242,0.44971973613650795
243,0.5640915644239877
244,0.44971973613650795
245,0.44042726392788834
246,0.4395273728702047
247,0.9954480080687813
248,0.4299880405569216
249,0.44971973613650795
250,0.44971973613650795
251,0.4503795016521264
252,0.4751881232637962
253,0.44971973613650795
254,0.44971973613650795
255,0.44868344088194234
256,0.4571861319984491
257,0.44971973613650795
258,0.44971973613650795
259,0.44971973613650795
260,0.44971973613650795
261,0.44947715639517655
262,0.47356795178911293
263,0.44931541626806165
264,0.44097704466155746
265,0.45132460724466233
266,0.4491662988067966
267,0.4429539451415767
268,0.4663274283785823
269,0.44649967331480933
270,0.44971973613650795
271,0.44353607469457
272,0.44577236473813836
273,0.44007156840333195
274,0.44971973613650795
275,0.4467039199208637
276,0.4598471950731056
277,0.4361551778533558
278,0.44971973613650795
279,0.4493178200618435
280,0.44971973613650795
281,0.4465807865104295
282,0.4471637001545596
283,0.44971973613650795
284,0.44971973613650795
285,0.451364877573976
286,0.9783601999920135
287,0.4558134433925196
288,0.44971973613650795
289,0.4483757115453629
290,0.44971973613650795
291,0.44971973613650795
292,0.44971973613650795
293,0.4460762240587248
294,0.44971973613650795
295,0.44971973613650795
296,0.44574599306343027
297,0.6395431212627454
298,0.44971973613650795
299,0.44971973613650795
300,0.4413168093033044
301,0.4355455812509122
302,0.5028722273723951
303,0.44971973613650795
304,0.4469457412806017
305,0.44971973613650795
306,0.44971973613650795
307,0.4474650708684517
308,0.4520896483895553
309,0.44931003711093603
310,0.4474186913035779
311,0.46743521560441487
312,0.44971973613650795
313,0.4493245716006683
314,0.4437211329118696
315,0.4528377436897905
316,0.44398250920170707
317,0.44971973613650795
318,0.46558501483562725
319,0.44971973613650795
320,0.449339039157157
321,0.44971973613650795
322,0.4389430688969529
323,0.44971973613650795
324,0.44971973613650795
325,0.44184998987447427
326,0.4530398995275046
327,0.7406478427487015
328,0.44971973613650795
329,0.44952595038387555
330,0.44971973613650795
331,0.44971973613650795
332,0.44971973613650795
333,0.44971973613650795
334,0.45268264266390024
335,0.44952554176609405
336,0.44971973613650795
337,0.44971973613650795
338,0.44971973613650795
339,0.44805495910389476
340,0.44971973613650795
341,0.44971973613650795
342,0.44971973613650795
343,0.44971973613650795
344,0.44868665847381645
345,0.44806693898234745
346,0.44971973613650795
347,0.4496097623893844
348,0.44971973613650795
349,0.44971973613650795
350,0.44210539418523104
351,0.44971973613650795
352,0.44971973613650795
353,0.4520172571696319
354,0.4478712352536767
355,0.4460374805078865
356,0.4455585536190165
357,0.44358476323657803
358,0.44971973613650795
359,0.447309196000498
360,0.40727432802450275
361,0.44971973613650795
362,0.44915759235136943
363,0.44971973613650795
364,0.44971973613650795
365,0.45162391519720124
366,0.7848784741923297
367,0.4494568129670726
368,0.44971973613650795
369,0.44971973613650795
370,0.44971973613650795
371,0.44971973613650795
372,0.4364764113393581
373,0.4491394055102064
374,0.44908461627548735
375,0.4427574284958806
376,0.7517786548346796
377,0.44314987553850843
378,0.44638131803188097
379,0.44971973613650795
380,0.44971973613650795
381,0.44971973613650795
382,0.4465769493015706
383,0.44971973613650795
384,0.44878801433290544
385,0.4473534607120585
386,0.43405065437501045
387,0.44971973613650795
388,0.44381450848773185
389,0.44971973613650795
390,0.444712491285203
391,0.45364706609209104
392,0.44710741495388695
393,0.44971973613650795
394,0.4480745508866497
395,0.9998614791028453
396,0.44971973613650795
397,0.40831282199363456
398,0.44971973613650795
399,0.4636769765250267
400,0.49716667658549807
401,0.44971973613650795
402,0.44501292995800024
403,0.5512950319461626
404,0.44971973613650795
405,0.44971973613650795
406,0.45306252149681675
407,0.44569065815045145
408,0.465916355437996
409,0.44741224892996806
410,0.4499213442443567
411,0.4486271535298097
412,0.44971973613650795
413,0.44971973613650795
414,0.44971973613650795
415,0.4498338022575418
416,0.44971973613650795
417,0.452573577347047
418,0.44971973613650795
419,0.44971973613650795
420,0.44971973613650795
421,0.3917077748060121
422,0.44971973613650795
423,0.6796600025006179
424,0.44971973613650795
425,0.4471563161713142
426,0.5710767376586503
427,0.38073424568321107
428,0.4436216910424474
429,0.43542199602177845
430,0.44955435537032784
431,0.44971973613650795
432,0.44971973613650795
433,0.44971973613650795
434,0.44971973613650795
435,0.44971973613650795
436,0.44971973613650795
437,0.44971973613650795
438,0.45453500397083696
439,0.443281170049857
440,0.4561905064184145
441,0.46443582435562575
442,0.44971973613650795
443,0.44971973613650795
444,0.7139600384359938
445,0.44971973613650795
446,0.4476172620606865
447,0.44971973613650795
448,0.8048720473517966
449,0.44971973613650795
450,0.44971973613650795
451,0.8278995881548502
452,0.4417781044363778
453,0.9998664177913961
454,0.44971973613650795
455,0.4646707270086829
456,0.4464704343630264
457,0.4340540569809117
458,0.44971973613650795
459,0.48549967199976674
460,0.44297842939097587
461,0.44971973613650795
462,0.44746323694114404
463,0.4474146552047611
464,0.4487532479332252
465,0.8797226640659788
466,0.44604411674453653
467,0.44341882046172465
468,0.44971973613650795
469,0.44971973613650795
470,0.43948377972274544
471,0.44971973613650795
472,0.4463815678528181
473,0.44971973613650795
474,0.44971973613650795
475,0.6345577822541181
476,0.44971973613650795
477,0.4622798585754729
478,0.45118425048087424
479,0.4218615994003009
480,0.4454733798063839
