4202167	4297834	1	0.5003081853653114	0.5000688289711183
2551449	4052568	1	0.5	0.5
3938534	3108276	1	0.5016634208966065	0.5013740301334023
1496935	4009153	1	0.5000156396621782	0.5000151984923049
72839	2494730	1	0.5	0.5
2633605	4427909	1	0.5074497797764443	0.5030390071597656
1658132	3831246	1	0.5006358851546724	0.5005421871614257
1116221	2033519	1	0.5013370506439344	0.5003439862011339
2661137	2652678	1	0.5017279468151246	0.5108115163675662
4265509	2646788	1	0.5000777451084993	0.501404375573508
1763327	4046829	1	0.5000004904932597	0.5000009197668943
4096612	3781218	1	0.5	0.5
20388	2587933	1	0.5	0.5
1116221	220795	1	0.5009859632273042	0.5008590246925286
3926802	2010599	1	0.5007917847348122	0.5134116099270011
3926802	3650008	1	0.5000499477816983	0.5001196743287749
1763327	2238885	1	0.5000701204498018	0.5084131539352735
1224487	4241691	1	0.5042371867000285	0.5041354034504413
20388	2399507	1	0.5	0.5
3942863	3460713	1	0.5012729096736221	0.5455765102612354
4761107	4225812	1	0.5000347458686603	0.500136345141479
2809458	3585345	1	0.500014981759703	0.5001621835564759
3465568	62152	1	0.5002505899757199	0.5010223974422542
3728001	4014972	1	0.5154012887821724	0.5118552347698896
1324992	2725253	1	0.500298308202969	0.5148846355110113
2088268	1704146	1	0.5013128251901495	0.5008218756403587
4390465	238132	1	0.5000751066508802	0.5000840668088571
3978620	2977590	1	0.5002845238017768	0.5006008694862636
1660431	4193494	1	0.5000174038149092	0.5000086048658355
4595137	2424828	1	0.5011651448008119	0.5013428579465575
1763327	2915164	1	0.5000034334460811	0.5000499788622023
838983	1251350	1	0.5000477433317029	0.5001429529117477
3991692	3160592	1	0.5003436243908151	0.5002119977881561
1165817	750851	1	0.5004729472671969	0.509341012293293
4089036	315022	1	0.5022727116204649	0.5000953487048009
378893	2202995	1	0.5	0.5
4286785	3899325	1	0.5004573541288888	0.5004981262062513
457555	2661358	1	0.5000683553693767	0.5001892007589998
4315324	2106938	1	0.5006785571638774	0.500365876129052
410900	4085171	1	0.5000050412373211	0.5000426330149035
2301879	2556200	1	0.5014838848464003	0.5005509114661216
1770200	2535894	1	0.5	0.5
3890448	1303753	1	0.5060941298187058	0.504767745727547
4402511	1629408	1	0.5	0.5
2355747	1037556	1	0.5	0.5
4637516	2959975	1	0.5003378328774929	0.5018972964789138
3816665	4249556	1	0.5000076072623992	0.5000029129926445
3938534	4304970	1	0.5014998080251378	0.5041344310855914
567188	1144282	1	0.5004882214974667	0.5011106672228898
3553485	1944436	1	0.5	0.5
3360411	3130321	1	0.5003287070381088	0.5004793715217456
2039665	589657	1	0.5012327767201317	0.5009666808947509
3695414	1411572	1	0.5042465744027463	0.5250124883267047
3816665	4034775	1	0.5002098715361727	0.5014028454615947
520845	2691206	1	0.50040163115435	0.5038320039319479
1989023	479689	1	0.500992062190227	0.5001618736127815
2250898	3383768	1	0.5000036789051577	0.5007879713793724
4082872	4569487	1	0.5000327838141156	0.5000430818839345
4082872	2733840	1	0.5006176995959057	0.5019227285971795
2532259	2135776	1	0.5009412331327454	0.5003835429734979
3366366	225329	1	0.5009025260956028	0.5004837706682056
362621	2689339	1	0.5004595586941212	0.5000127801855714
3660919	3426417	1	0.5001362150347703	0.5000084811042487
451378	3116425	1	0.500123274159238	0.5000619429971487
1687914	3785181	1	0.5002585983736322	0.5000212678482051
3033279	2290622	1	0.5	0.5
2250898	4435619	1	0.5	0.5
3391332	1343198	1	0.5	0.5
1165817	3384398	1	0.500094939712141	0.5001180657527261
3227840	1455905	1	0.5003835307460462	0.5036435884376973
2809458	379688	1	0.5	0.5
2052838	4846601	1	0.5	0.5
1763327	955326	1	0.5	0.5
3606548	962101	1	0.5000272925763921	0.5000023137222237
3465568	456716	1	0.5002093483434304	0.5016723938051543
3577843	146791	1	0.5002321478150579	0.5013923830708037
553774	590989	1	0.5000261233019616	0.5000040526520554
2809458	2284506	1	0.5	0.5
3976159	1067563	1	0.5	0.5
2630929	4449433	1	0.5024246874759608	0.5056910377751395
1194190	2952651	1	0.5015432049763628	0.5009956319762712
862645	202087	1	0.500036000575947	0.5058279347685123
4759359	3563279	1	0.5029527678940795	0.7078284048888341
2309487	1907007	1	0.5000431319549208	0.5002429173011281
3724828	777814	1	0.5004823925179595	0.5016699503730881
3950095	3796240	1	0.5	0.5
262985	2520342	1	0.5001256997258404	0.5010179780971159
3012988	2816614	1	0.5	0.5
689629	410270	1	0.5014978376113108	0.5027156078063919
2309788	3917799	1	0.5	0.5
262985	3984198	1	0.5000628488105695	0.5003927171789754
1793311	4507349	1	0.50006189267778	0.5009203410937589
1114252	1808193	1	0.5000221795061218	0.5000110879405366
4811622	4145701	1	0.5000801367660624	0.5000326474988676
4841936	1364123	1	0.5006957747128652	0.5019886573533546
1202695	1006247	1	0.5307204182265085	0.5165960781769683
4761107	2087358	1	0.5000451696292082	0.500248579132596
1766159	581593	1	0.5	0.5
