Id,Prediction
1,0.4988192660758975
2,0.49689562666978604
3,0.4988192660758975
4,0.49243876727087915
5,0.49754955545628
6,0.5172012286165372
7,0.498088398892279
8,0.49683621789278976
9,0.49736309051770455
10,0.4988192660758975
11,0.4924637774700876
12,0.49560224014272863
13,0.4988192660758975
14,0.49644740956411515
15,0.5064581743886037
16,0.4988192660758975
17,0.4987996584944239
18,0.4988192660758975
19,0.4984580359441837
20,0.4746197978705638
21,0.4988192660758975
22,0.4988192660758975
23,0.4988192660758975
24,0.49875155204428323
25,0.4988192660758975
26,0.4982278030533369
27,0.4988192660758975
28,0.4945478708091776
29,0.4963640129424757
30,0.49761756112629424
31,0.4988192660758975
32,0.4988192660758975
33,0.49859752216520553
34,0.3508071040523402
35,0.4988192660758975
36,0.4978240855969866
37,0.4988192660758975
38,0.4988192660758975
39,0.4988192660758975
40,0.4988192660758975
41,0.49856050543203656
42,0.4973869565313962
43,0.4988192660758975
44,0.4988192660758975
45,0.49643158278178473
46,0.49726862613733036
47,0.4988192660758975
48,0.4988373493782895
49,0.4426383893527379
50,0.49864465957251813
51,0.492644801203248
52,0.49246766221447646
53,0.4975469293204605
54,0.4987592798086979
55,0.4988192660758975
56,0.49586997295235424
57,0.4984177106650141
58,0.4988192660758975
59,0.4941540593596191
60,0.4974679966438088
61,0.49185709340944705
62,0.4988192660758975
63,0.49391206470640875
64,0.4988192660758975
65,0.4988192660758975
66,0.4986208892978235
67,0.4946353965766342
68,0.4988192660758975
69,0.49681410444141644
70,0.49337484512137064
71,0.4988192660758975
72,0.5065330840696619
73,0.4988192660758975
74,0.49623735862159823
75,0.5055257691716134
76,0.4968050577092214
77,0.7196860239454674
78,0.9710308193525916
79,0.49476824060429786
80,0.5000983059515939
81,0.4965173277590242
82,0.49163944355356926
83,0.4984598364617083
84,0.4988192660758975
85,0.4988192660758975
86,0.4988192660758975
87,0.4988192660758975
88,0.8667958251755091
89,0.678557371364195
90,0.4988192660758975
91,0.4988192660758975
92,0.4988192660758975
93,0.4988192660758975
94,0.4978333027118401
95,0.49439228051759476
96,0.4988192660758975
97,0.7537273074612727
98,0.4988192660758975
99,0.4988192660758975
100,0.4988192660758975
101,0.4988192660758975
102,0.4988192660758975
103,0.4989383479526487
104,0.4988192660758975
105,0.4992971592076941
106,0.6032756146040299
107,0.4988192660758975
108,0.49929912728422804
109,0.4988192660758975
110,0.4988192660758975
111,0.4988192660758975
112,0.49820707923391055
113,0.4966178741876995
114,0.4988192660758975
115,0.497241029834172
