Id,Prediction
1,0.5833333333333334
2,1.0
3,0.5833333333333334
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,0.5833333333333334
11,0.4166666666666667
12,0.9166666666666666
13,0.5833333333333334
14,0.8333333333333334
15,1.0
16,0.5833333333333334
17,1.0
18,0.5833333333333334
19,0.8333333333333334
20,0.4166666666666667
21,0.5833333333333334
22,0.5833333333333334
23,0.5833333333333334
24,1.0
25,0.5833333333333334
26,1.0
27,0.5833333333333334
28,1.0
29,1.0
30,1.0
31,0.5833333333333334
32,0.5833333333333334
33,1.0
34,0.0
35,0.5833333333333334
36,1.0
37,0.5833333333333334
38,0.5833333333333334
39,0.5833333333333334
40,0.5833333333333334
41,1.0
42,1.0
43,0.5833333333333334
44,0.5833333333333334
45,1.0
46,0.9166666666666666
47,0.5833333333333334
48,1.0
49,0.0
50,1.0
51,1.0
52,0.6666666666666666
53,1.0
54,1.0
55,0.5833333333333334
56,1.0
57,0.9166666666666666
58,0.5833333333333334
59,1.0
60,1.0
61,1.0
62,0.5833333333333334
63,1.0
64,0.5833333333333334
65,0.5833333333333334
66,1.0
67,0.9166666666666666
68,0.5833333333333334
69,0.75
70,0.3333333333333333
71,0.5833333333333334
72,1.0
73,0.5833333333333334
74,0.9166666666666666
75,1.0
76,0.8333333333333334
77,1.0
78,1.0
79,1.0
80,1.0
81,0.8333333333333334
82,1.0
83,0.9166666666666666
84,0.5833333333333334
85,0.5833333333333334
86,0.5833333333333334
87,0.5833333333333334
88,1.0
89,1.0
90,0.5833333333333334
91,0.5833333333333334
92,0.5833333333333334
93,0.5833333333333334
94,1.0
95,1.0
96,0.5833333333333334
97,1.0
98,0.5833333333333334
99,0.5833333333333334
100,0.5833333333333334
101,0.5833333333333334
102,0.5833333333333334
103,1.0
104,0.5833333333333334
105,1.0
106,1.0
107,0.5833333333333334
108,1.0
109,0.5833333333333334
110,0.5833333333333334
111,0.5833333333333334
112,1.0
113,0.75
114,0.5833333333333334
115,1.0
116,0.5833333333333334
117,1.0
118,0.5833333333333334
119,0.5833333333333334
120,0.5833333333333334
121,0.6666666666666666
122,1.0
123,1.0
124,0.5
125,0.08333333333333333
126,0.5833333333333334
127,1.0
128,0.5833333333333334
129,0.5833333333333334
130,1.0
131,0.5833333333333334
132,1.0
133,1.0
134,0.5833333333333334
135,0.5833333333333334
136,1.0
137,0.5833333333333334
138,1.0
139,1.0
140,0.5833333333333334
141,0.5833333333333334
142,1.0
143,0.5833333333333334
144,0.5833333333333334
145,1.0
146,1.0
147,0.5833333333333334
148,1.0
149,0.9166666666666666
150,1.0
151,0.5833333333333334
152,1.0
153,1.0
154,1.0
155,0.5833333333333334
156,0.8333333333333334
157,0.5833333333333334
158,0.5833333333333334
159,0.5833333333333334
160,0.5833333333333334
161,1.0
162,1.0
163,0.5833333333333334
164,0.5833333333333334
165,0.5833333333333334
166,0.6666666666666666
167,0.5833333333333334
168,1.0
169,0.5833333333333334
170,0.5833333333333334
171,0.75
172,1.0
173,1.0
174,0.8333333333333334
175,1.0
176,0.5833333333333334
177,1.0
178,1.0
179,0.5833333333333334
180,1.0
181,0.5833333333333334
182,0.9166666666666666
183,0.75
184,0.0
185,1.0
186,1.0
187,0.5833333333333334
188,0.5833333333333334
189,0.75
190,1.0
191,1.0
192,0.5833333333333334
