Id,Prediction
1,0.20182609909102628
2,0.9842862726790449
3,0.20182609909102628
4,0.9999999999999699
5,0.9999999999999699
6,0.9999999999999699
7,0.2219172856997437
8,0.9999999997644328
9,0.21224958945316041
10,0.20182609909102628
11,0.23572893554012467
12,0.9061720381146705
13,0.20182609909102628
14,0.2786458468408483
15,0.9999999999999699
16,0.20182609909102628
17,0.9999993620943245
18,0.20182609909102628
19,0.20339402161483844
20,0.9999999999999699
21,0.20182609909102628
22,0.20182609909102628
23,0.20182609909102628
24,0.9999998346447365
25,0.20182609909102628
26,0.9999999999999699
27,0.20182609909102628
28,0.9999999999999699
29,0.999997818158927
30,0.9999999999999699
31,0.20182609909102628
32,0.20182609909102628
33,0.51096317698638
34,0.9999999999999699
35,0.20182609909102628
36,0.9999999897807484
37,0.20182609909102628
38,0.20182609909102628
39,0.20182609909102628
40,0.20182609909102628
41,0.8794550262416482
42,0.9999999999999699
43,0.20182609909102628
44,0.20182609909102628
45,0.7059436128038911
46,0.2158457826611546
47,0.20182609909102628
48,0.3734090014942264
49,0.9999999999999699
50,0.9999999999999699
51,0.9999999999999699
52,0.9955979627900126
53,0.44305552975992024
54,0.9999999999999699
55,0.20182609909102628
56,0.9999999990021979
57,0.2155676469573166
58,0.20182609909102628
59,0.9999999987998982
60,0.9923085269275091
61,0.9999999999999699
62,0.20182609909102628
63,0.9999999999999699
64,0.20182609909102628
65,0.20182609909102628
66,0.2133782213403561
67,0.914171955535884
68,0.20182609909102628
69,0.5532885015896564
70,0.2274780661236445
71,0.20182609909102628
72,0.9999999999999699
73,0.20182609909102628
74,0.4725517176615918
75,0.9999999999999699
76,0.7597952649500826
77,0.9999999999999699
78,0.9999999999999699
79,0.9999999999999699
80,0.9999999999999699
81,0.22191815556563027
82,0.9999999999999699
83,0.23408369140537075
84,0.20182609909102628
85,0.20182609909102628
86,0.20182609909102628
87,0.20182609909102628
88,0.9999999999999699
89,0.9999999999999699
90,0.20182609909102628
91,0.20182609909102628
92,0.20182609909102628
93,0.20182609909102628
94,0.9999999999999699
95,0.8496830392665885
96,0.20182609909102628
97,0.9999999999999699
98,0.20182609909102628
99,0.20182609909102628
100,0.20182609909102628
101,0.20182609909102628
102,0.20182609909102628
103,0.9999999999999699
104,0.20182609909102628
105,0.9999999999999699
106,0.9999999999999699
107,0.20182609909102628
108,0.999999999849309
109,0.20182609909102628
110,0.20182609909102628
111,0.20182609909102628
112,0.7767886267338127
113,0.26663256688249765
114,0.20182609909102628
115,0.9999999999999699
116,0.20182609909102628
117,0.9999999999999699
118,0.20182609909102628
119,0.20182609909102628
120,0.20182609909102628
121,0.9940339510560474
122,0.9999999999999699
123,0.9999999999999699
124,0.9999999999999699
125,0.9999999999999699
126,0.20182609909102628
127,0.41779285916436
128,0.20182609909102628
129,0.20182609909102628
130,0.3755576157953852
131,0.20182609909102628
132,0.9999971543386814
133,0.21614092552580025
134,0.20182609909102628
135,0.20182609909102628
136,0.9999999999999699
137,0.20182609909102628
138,0.9999999999999699
139,0.9999999996765354
140,0.20182609909102628
141,0.20182609909102628
142,0.2120690131687475
143,0.20182609909102628
144,0.20182609909102628
145,0.22279094672501412
146,0.9999999887416919
147,0.20182609909102628
148,0.9999999999999699
149,0.5
150,0.2699153108394391
151,0.20182609909102628
152,0.9999999999999699
153,0.9999999999999699
154,0.9999999999999699
155,0.20182609909102628
156,0.22348378530222815
157,0.8130317709211325
158,0.20182609909102628
159,0.20182609909102628
160,0.20182609909102628
161,0.9820029392176586
162,0.9999999999999699
163,0.20182609909102628
164,0.20182609909102628
165,0.20182609909102628
166,0.9999959432989615
167,0.20182609909102628
168,0.9999999999999699
169,0.9885587975705612
170,0.20182609909102628
171,0.7174360095180291
172,0.9999999999999699
173,0.9999999999982857
174,0.5992656308592457
175,0.9999999999999699
176,0.20182609909102628
177,0.9999999999999699
178,0.9999999999999699
179,0.20182609909102628
180,0.20503764791810858
181,0.20182609909102628
182,0.351105306017734
183,0.20334878113522853
