Id,Prediction
1,0.18645298538095073
2,1.0
3,0.18645298538095073
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,0.18645298538095073
11,0.0
12,1.0
13,0.18645298538095073
14,1.0
15,1.0
16,0.18645298538095073
17,1.0
18,0.18645298538095073
19,0.9
20,1.0
21,0.18645298538095073
22,0.18645298538095073
23,0.18645298538095073
24,1.0
25,0.18645298538095073
26,1.0
27,0.18645298538095073
28,1.0
29,1.0
30,1.0
31,0.18645298538095073
32,0.18645298538095073
33,1.0
34,0.1
35,0.18645298538095073
36,1.0
37,0.18645298538095073
38,0.18645298538095073
39,0.18645298538095073
40,0.18645298538095073
41,1.0
42,1.0
43,0.18645298538095073
44,0.18645298538095073
45,1.0
46,0.5
47,0.18645298538095073
48,1.0
49,0.9
50,1.0
51,1.0
52,1.0
53,1.0
54,1.0
55,0.18645298538095073
56,1.0
57,0.7
58,0.18645298538095073
59,1.0
60,1.0
61,1.0
62,0.18645298538095073
63,1.0
64,0.18645298538095073
65,0.18645298538095073
66,1.0
67,1.0
68,0.18645298538095073
69,1.0
70,0.0
71,0.18645298538095073
72,1.0
73,0.18645298538095073
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,1.0
80,1.0
81,0.1
82,1.0
83,0.4
84,0.18645298538095073
85,0.18645298538095073
86,0.18645298538095073
87,0.18645298538095073
88,1.0
89,1.0
90,0.18645298538095073
91,0.18645298538095073
92,0.18645298538095073
93,0.18645298538095073
94,1.0
95,1.0
96,0.18645298538095073
97,1.0
98,0.18645298538095073
99,0.18645298538095073
100,0.18645298538095073
101,0.18645298538095073
102,0.18645298538095073
103,1.0
104,0.18645298538095073
105,1.0
106,1.0
107,0.18645298538095073
108,1.0
109,0.18645298538095073
110,0.18645298538095073
111,0.18645298538095073
112,1.0
113,0.3
114,0.18645298538095073
115,1.0
116,0.18645298538095073
117,1.0
118,0.18645298538095073
119,0.18645298538095073
120,0.18645298538095073
121,1.0
122,1.0
123,1.0
124,1.0
125,1.0
126,0.18645298538095073
127,1.0
128,0.18645298538095073
129,0.18645298538095073
130,1.0
131,0.18645298538095073
132,1.0
133,1.0
134,0.18645298538095073
135,0.18645298538095073
136,1.0
137,0.18645298538095073
138,1.0
139,1.0
140,0.18645298538095073
141,0.18645298538095073
142,1.0
143,0.18645298538095073
144,0.18645298538095073
145,1.0
146,1.0
147,0.18645298538095073
148,1.0
149,1.0
150,1.0
151,0.18645298538095073
152,1.0
153,1.0
154,1.0
155,0.18645298538095073
156,1.0
157,1.0
158,0.18645298538095073
159,0.18645298538095073
160,0.18645298538095073
161,1.0
162,1.0
163,0.18645298538095073
164,0.18645298538095073
165,0.18645298538095073
166,1.0
167,0.18645298538095073
168,1.0
169,1.0
170,0.18645298538095073
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,0.18645298538095073
177,1.0
178,1.0
179,0.18645298538095073
180,0.8
181,0.18645298538095073
182,1.0
183,0.2
184,0.9
185,1.0
186,1.0
187,0.18645298538095073
188,0.18645298538095073
189,0.6
190,0.7
191,1.0
192,0.18645298538095073
193,1.0
194,1.0
195,0.18645298538095073
196,0.18645298538095073
197,1.0
198,1.0
199,0.18645298538095073
200,1.0
201,1.0
202,1.0
203,0.18645298538095073
204,1.0
205,0.18645298538095073
206,1.0
207,1.0
208,0.9
209,0.18645298538095073
210,1.0
211,0.18645298538095073
212,0.18645298538095073
