Id,Prediction
1,0.14236181292686673
2,1.0
3,0.14236181292686673
4,0.1
5,1.0
6,1.0
7,0.5
8,1.0
9,0.6
10,0.14236181292686673
11,1.0
12,1.0
13,0.14236181292686673
14,1.0
15,1.0
16,0.14236181292686673
17,1.0
18,0.14236181292686673
19,0.9
20,0.4
21,0.14236181292686673
22,0.14236181292686673
23,0.14236181292686673
24,1.0
25,0.14236181292686673
26,1.0
27,0.14236181292686673
28,1.0
29,1.0
30,1.0
31,0.14236181292686673
32,0.14236181292686673
33,1.0
34,0.4
35,0.14236181292686673
36,1.0
37,0.14236181292686673
38,0.14236181292686673
39,0.14236181292686673
40,0.14236181292686673
41,1.0
42,1.0
43,0.14236181292686673
44,0.14236181292686673
45,1.0
46,0.5
47,0.14236181292686673
48,1.0
49,0.4
50,1.0
51,1.0
52,1.0
53,1.0
54,1.0
55,0.14236181292686673
56,1.0
57,0.4
58,0.14236181292686673
59,1.0
60,1.0
61,1.0
62,0.14236181292686673
63,1.0
64,0.14236181292686673
65,0.14236181292686673
66,0.4
67,1.0
68,0.14236181292686673
69,1.0
70,0.8
71,0.14236181292686673
72,1.0
73,0.14236181292686673
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,1.0
80,1.0
81,0.5
82,1.0
83,1.0
84,0.14236181292686673
85,0.14236181292686673
86,0.14236181292686673
87,0.14236181292686673
88,0.6
89,0.1
90,0.14236181292686673
91,0.14236181292686673
92,0.14236181292686673
93,0.14236181292686673
94,1.0
95,1.0
96,0.14236181292686673
97,1.0
98,0.14236181292686673
99,0.14236181292686673
100,0.14236181292686673
101,0.14236181292686673
102,0.14236181292686673
103,1.0
104,0.14236181292686673
105,1.0
106,1.0
107,0.14236181292686673
108,1.0
109,0.14236181292686673
110,0.14236181292686673
111,0.14236181292686673
112,1.0
113,1.0
114,0.14236181292686673
115,1.0
116,0.14236181292686673
117,1.0
118,0.14236181292686673
119,0.14236181292686673
120,0.14236181292686673
121,1.0
122,1.0
123,0.4
124,1.0
125,0.4
126,0.14236181292686673
127,1.0
128,0.14236181292686673
129,0.14236181292686673
130,1.0
131,0.14236181292686673
132,1.0
133,0.5
134,0.14236181292686673
135,0.14236181292686673
136,1.0
137,0.14236181292686673
138,1.0
139,1.0
140,0.14236181292686673
141,0.14236181292686673
142,0.5
143,0.14236181292686673
144,0.14236181292686673
145,0.9
146,1.0
147,0.14236181292686673
148,1.0
149,1.0
150,1.0
151,0.14236181292686673
152,1.0
153,1.0
154,1.0
155,0.14236181292686673
156,0.8
157,1.0
158,0.14236181292686673
159,0.14236181292686673
160,0.14236181292686673
161,1.0
162,0.8
163,0.14236181292686673
164,0.14236181292686673
165,0.14236181292686673
166,1.0
167,0.14236181292686673
168,1.0
169,1.0
170,0.14236181292686673
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,0.14236181292686673
177,1.0
178,1.0
179,0.14236181292686673
180,1.0
181,0.14236181292686673
182,1.0
183,1.0
