2764439	1899527	1	0.5006450314637356	0.5006715130614695
62861	4780905	1	0.504697593576756	0.5053606670885603
1436473	3765876	1	0.5030363999197768	0.5015913188345306
536612	4571194	1	0.5081959871145502	0.504975780925581
3503374	3571270	1	0.50011246063688	0.5013983487293241
1155354	1235070	1	0.5001991925954324	0.5013187559882594
2850334	4771144	1	0.5003092145555087	0.5005357502842855
2433389	2997935	1	0.5001486915102876	0.5008333837532121
2740141	2842652	1	0.5001199616099823	0.5018687904673286
4220402	2229615	1	0.500170639497733	0.5001250946035896
1699324	413856	1	0.5004469964080974	0.5005761742388943
20388	4698276	1	0.5	0.5
2194629	3166928	1	0.5	0.5
4467442	4357244	1	0.5	0.5
2595101	706187	1	0.500173611104134	0.5000117675732563
2460721	1610863	1	0.5005308838513024	0.5040551338427055
3487024	4635801	1	0.500662256397954	0.7781291801903305
2020889	47259	1	0.5019237721119838	0.5000809426925594
1324992	4189823	1	0.5000126577151278	0.5000161791683725
3587474	622015	1	0.5	0.5
1463130	3096516	1	0.5007668705643243	0.5000006242462227
4333556	2567092	1	0.5000355384396088	0.5001126288086335
2969511	4297171	1	0.5003034579726208	0.5007339355080122
20388	3362431	1	0.5	0.5
4265509	1572030	1	0.5000494942160856	0.5000593496269902
2250898	2328729	1	0.5	0.5
1511840	1073690	1	0.5002893518195508	0.5008994884922594
2809458	2445685	1	0.5	0.5
3045716	1100110	1	0.5001536570326551	0.5000461510059608
2309487	1142391	1	0.5001701006163414	0.5027961190156396
4046638	3396912	1	0.5008161037366422	0.5001026477127786
3691952	4823708	1	0.5	0.5
891473	1411572	1	0.5074475087392145	0.5529727182131001
1966539	3498529	1	0.500576368620787	0.5006085820466893
4761107	1650985	1	0.5000104243401378	0.5000130859232149
642996	3290023	1	0.5027918491575798	0.5089715881097882
2873619	4337816	1	0.5021505243733967	0.5014807807166894
4187532	663713	1	0.5016229127313367	0.5009231567348551
1956630	2073441	1	0.5026881461427046	0.5018004123970677
871619	65221	1	0.5007363764926356	0.509929703719796
1403971	1208595	1	0.5000006066164874	0.5000078891728984
3281451	860337	1	0.5004012840229916	0.5001318565370277
2809458	174493	1	0.5	0.5
2295414	122099	1	0.5013227482369204	0.5005035840295579
274699	2159981	1	0.5052299347767375	0.5158469817801702
3613442	4787994	1	0.5002982753903377	0.5002684221970738
3978177	399948	1	0.5035564253775047	0.5009322336842842
2695621	4762445	1	0.5001506146661275	0.5002588873314152
1403971	4572864	1	0.5	0.5
20388	65488	1	0.5000003278009278	0.5000025358827408
2516690	3435323	1	0.5000298471823905	0.5000003278013576
488518	3249590	1	0.5001373689236924	0.5006272618606271
3126541	3902460	1	0.5001256098127517	0.5006946612053701
4149071	3942382	1	0.5000285290425344	0.5000003278013576
3993692	1793949	1	0.5024630342641148	0.5033312039225034
1629132	1882566	1	0.5001052188536657	0.5000173749414799
381487	1970666	1	0.5003507331734544	0.5011190414953195
2903457	4093510	1	0.5007010053316102	0.5008409722900463
2470712	1177339	1	0.5020891243329784	0.5002351832851092
4265509	4683783	1	0.5001154756160949	0.5004909323933991
2984603	1170617	1	0.5003777076201705	0.5130524462867195
2649561	888827	1	0.5027481265517394	0.5028869615101378
3803410	1117151	1	0.5017441789716973	0.500656585546427
1959218	4500545	1	0.5131548582061607	0.5111747979801171
378641	4071327	1	0.5000258491443703	0.5000259680278071
1253434	2228366	1	0.502862564143721	0.5006737206884454
1944594	3098204	1	0.5012846837094637	0.5024818985751053
4204052	1850562	1	0.5000856430176506	0.5001499618800079
2634469	3434767	1	0.5005892637174526	0.500710444485812
2518902	1337034	1	0.5074994375506203	0.5019785753338575
1763327	69974	1	0.5000029429595578	0.5000153918173816
1839402	3492804	1	0.5002353925651275	0.500055786586996
2513909	1283668	1	0.5012027468210275	0.5029199159237221
609258	4012548	1	0.5003842071767495	0.5003761306420568
1384275	193347	1	0.5027549063321703	0.5047644803192973
4588320	104145	1	0.5013922777889216	0.8335197591485105
3824346	2607542	1	0.5003237670496508	0.5009106738719751
3553485	737612	1	0.5	0.5
3926802	3976204	1	0.5000022705392985	0.5000018112529523
4449837	2821319	1	0.5005385143532097	0.5158749669500414
3691952	2032288	1	0.5	0.5
1955823	3116628	1	0.5003854677852505	0.5001967721885549
816324	1827217	1	0.5068227205983633	0.5047016975792712
2744189	4055296	1	0.5179480862259523	0.9460716436417768
1279353	3687157	1	0.5068102100483993	0.6791300890971643
189137	1302400	1	0.5002663825001031	0.500030656388785
2250898	3558221	1	0.5000009197567428	0.500000490494222
2939315	2944998	1	0.5001560186881527	0.5004076970845268
3577843	1093079	1	0.5002476434969073	0.5008524317724607
924518	3793103	1	0.5001025290484604	0.5000103375586537
4096612	3783415	1	0.5	0.5
2441733	3677861	1	0.5	0.5
3521843	2652212	1	0.5024891422651289	0.5043623146802926
2638090	288315	1	0.5003720876295212	0.5007134273428694
2757027	994038	1	0.5	0.5
20388	1340600	1	0.5	0.5
4213940	3106820	1	0.5045587696788002	0.501638330779544
2177982	1742102	1	0.5001415012153099	0.5002953053237341
4096612	3236949	1	0.5	0.5
3735027	1004548	1	0.5127709443362027	0.5095660238642779
1663006	3951022	1	0.503109412651133	0.5079669285134721
429732	4251792	1	0.5069270221333547	0.5115803040250686
4306404	3811865	1	0.5001379383175271	0.5008690470156104
2215646	3478690	1	0.5019160604787273	0.5018916280951388
3133826	334668	1	0.5003356295772102	0.5015347268774619
838809	1340592	1	0.5008056782505194	0.5007270720604992
4790574	2968960	1	0.5014910492579857	0.5012081099174004
1370661	3123927	1	0.5025772967611489	0.5019075821467012
3344617	2441982	1	0.5	0.5
3126541	1088423	1	0.5	0.5
4052701	4250582	1	0.5042669646838016	0.5007885722375035
933347	1791328	1	0.501994007374989	0.5007949109826005
1763327	3519926	1	0.5	0.5
1709040	227121	1	0.5001204068311144	0.5000918239124393
1763327	4772867	1	0.5	0.5
3602943	2137427	1	0.5	0.5
4595137	4783563	1	0.5013425846747571	0.5010810743074751
2776422	1255419	1	0.5006235106952638	0.5013098361803385
20388	213563	1	0.5	0.5
4306404	406882	1	0.5001291352604473	0.5002791385567341
3465568	3080813	1	0.5000666209833121	0.500097309889511
759828	4830541	1	0.50000525884011	0.5000003278013576
4323755	1104379	1	0.500680913050677	0.5013638071488364
4207021	2530545	1	0.508956696501565	0.571589545321866
3563279	2548021	1	0.5020159245664639	0.5138670432941308
1342069	2593005	1	0.5005513545339274	0.5001159630771412
2120801	2087377	1	0.5001648096841166	0.502343815173103
2177945	2094414	1	0.5	0.5
643941	4382708	1	0.5	0.5
2436687	3327541	1	0.5012108405358826	0.5010955264152505
4264006	2872422	1	0.5005922516739615	0.5010675910594746
3716495	429478	1	0.5000301932366783	0.5000344542447085
805829	712510	1	0.5008375201547286	0.5001026456880198
