2184483	1300190	0.5	0.5
3151356	1452193	0.5015649401167575	0.5001848772063425
1579396	193159	0.5	0.5
1406432	2481036	0.5156199157230156	0.5081534949677314
2389638	593017	0.5030180719965912	0.5015573151226032
228206	212805	0.5033685727096977	0.5114842951711636
1237964	879115	0.5005030179389489	0.5000040424293383
3318124	1840575	0.5019531150659532	0.5004363000637826
4522929	1552625	0.5009940344756718	0.5000021390543099
3406737	3781412	0.5	0.5
1567983	3008412	0.5043351514802594	0.5000067041702762
4370932	2906415	0.502358473074125	0.5001221299438339
286240	474307	0.5	0.5
4796773	3115614	0.5016339811113248	0.5000142263699956
2207765	4354226	0.5009986671140652	0.5044811929811772
1283384	279636	0.5	0.5
368544	2431466	0.5004334632637535	0.5003037536720903
3921857	4512147	0.5	0.5
49037	3175009	0.5002463053987959	0.5000003278013576
61633	1064392	0.5212637626701747	0.5034552731109542
1459453	654182	0.5	0.5
447597	2736867	0.5	0.5
2121585	3413796	0.5	0.5
933347	1131654	0.5004975122736195	0.5003263899328132
3733033	488937	0.5	0.5
3023014	2817859	0.5013888853166548	0.5007131405420651
1404783	410037	0.5	0.5
1886158	3656408	0.5063506977181956	0.5024896994250287
3316731	4579088	0.5020626945689544	0.5002831544166091
2369031	1860112	0.5025849105009013	0.5012775961291469
2850334	755258	0.5	0.5
4606553	2879440	0.5	0.5
3013323	2064734	0.5002167316725985	0.5000475845103709
1653770	1190291	0.6528473974592715	0.5353745020311311
4540325	202508	0.5	0.5
4189431	4404645	0.5011933151567172	0.5003730748764397
1590268	3824559	0.5	0.5
2717491	421433	0.5	0.5
71500	2156609	0.5	0.5
2422900	325927	0.5	0.5
784291	4194667	0.5003320052632901	0.5001127141549888
3836480	4207316	0.5024350456834903	0.5010557620812003
2570161	3824301	0.5	0.5
2574465	1663756	0.5	0.5
195757	4324049	0.5017294984637969	0.500075498795091
3501584	624570	0.5010593204489249	0.5000028566205037
2342205	3520804	0.5	0.5
2067826	727427	0.5000271867183551	0.5000285550117883
4787138	2365654	0.5467381519846138	0.5060222312112833
2907109	1536763	0.501121074354545	0.5007246371738171
2979388	2811074	0.5052025391822349	0.5007229401412137
2773866	3562714	0.5046385387974661	0.5002279710522879
3467832	3446682	0.500919116611794	0.5000384378843031
209191	3142365	0.5013993635889414	0.5009822484110951
1630356	2157727	0.5	0.5
662368	853327	0.5025772967611489	0.5004120994056317
3151576	4278188	0.5002771618341394	0.5000027941077855
2671870	4797151	0.5	0.5
3536080	614747	0.5037409841923773	0.5004090147904782
2541283	1592987	0.5012088951298683	0.500209111086037
3848381	903626	0.5068866168237774	0.5015528514804637
811898	3593324	0.5	0.5
231650	4016607	0.5044207512911913	0.5007814015462037
1305368	3362916	0.5	0.5
3275981	2183299	0.5	0.5
3863858	4710588	0.5001382743327581	0.5000023569563209
938826	4543397	0.5030211112700819	0.5001254194493657
4705108	2629120	0.5	0.5
617435	2721940	0.5014384310144068	0.5000532915963503
2022904	1202849	0.5037128030440141	0.500005143234013
